2.5,590504.685,583403.599,590504.685,11996.142,11856.482,11996.142
5.0,590504.685,576389.242,590504.685,11996.142,11751.026,11996.142
7.5,590504.685,572525.309,590504.685,11996.142,11598.807,11996.142
10.0,590504.685,565790.051,590504.685,11996.142,11453.494,11996.142
12.5,590504.685,558167.566,590504.685,11996.142,11416.431,11996.142
